listing_id,price,title,location,description,contact_info,agency_url,details_url,num_photos,date_added,offer_type,search_url,total_offers
1b174226792599347,195 000 EUR,Продава 2-СТАЕН,"град София, Белите брези","70 кв.м, 3-ти ет. от 7, Лок.отопл., Агенция Явлена има удоволствието да предложи за продажба двустаен тухлен апартамент в непосредствена ..., тел.: 0892500162",0892500162,https://yavlena.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b174226792599347&slink=bt2apy&f1=1,8,2025-03-18 18:02:22.716771,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=bt2apy&f1=1,525
1b174226792599347,195 000 EUR,Продава 2-СТАЕН,"град София, Белите брези","70 кв.м, 3-ти ет. от 7, Лок.отопл., Агенция Явлена има удоволствието да предложи за продажба двустаен тухлен апартамент в непосредствена ..., тел.: 0892500162",0892500162,https://yavlena.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b174226792599347&slink=bt2apy&f1=1,8,2025-03-18 18:02:22.717518,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=bt2apy&f1=1,525
1b173626614632785,227 000 EUR,Продава 2-СТАЕН,"град София, Иван Вазов","52 кв.м, ул. Балша, 1-ви ет. от 5, Тухла 1977 г., СЛЕД ОСНОВЕН РЕМОНТ !!! НАЙ-ДОБРА ЦЕНА ЗА РАЙОНА !!! НЕПРЕХОДЕН !!!  Двустаен апартамент в един от н ..., тел.: 0875363330",0875363330,https://home2u3.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b173626614632785&slink=bt2apy&f1=1,15,2025-03-18 18:02:22.717840,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=bt2apy&f1=1,525
1b173926553324778,227 000 EUR,Продава 2-СТАЕН,"град София, Иван Вазов","52 кв.м, 1-ви ет. от 6, ТЕЦ, ТИХА УЛИЦА / ЛУКСОЗЕН РЕМОНТ / ДО МЕТРОСТАНЦИЯ 'БЪЛГАРИЯ'  Агенция Релард Естейтс предлага за продаж ..., тел.: 0876380353",0876380353,https://rewardestates.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b173926553324778&slink=bt2apy&f1=1,10,2025-03-18 18:02:22.718218,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=bt2apy&f1=1,525
1b173979604505876,330 000 EUR,Продава 2-СТАЕН,"град София, Иван Вазов","80 кв.м, 6-ти ет. от 6, ТЕЦ, Тухла 1985 г., 'Имотен център - Юг' предлага за продажба двустаен апартамент по старите стандарти в кв. 'Иван Вазов ..., тел.: 0878859385",0878859385,https:None,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b173979604505876&slink=bt2apy&f1=1,17,2025-03-18 18:02:22.718548,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=bt2apy&f1=1,525
1b174133826024226,207 103 EUR,Продава 2-СТАЕН,"град София, Лагера","75 кв.м, ул. Плиска, 3-ти ет. от 7, ТЕЦ, Тухла 2025 г., Имаме удоволствието да Ви представим прекрасен двустаен апартамент за продажба в нова луксозна сград ..., тел.: 0877008000",0877008000,https://remaxcity.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b174133826024226&slink=bt2apy&f1=1,8,2025-03-18 18:02:22.718871,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=bt2apy&f1=1,525
1b174229892278915,210 000 EUR,Продава 2-СТАЕН,"град София, Лагера","85 кв.м, 6-ти ет. от 8, Тухла 2005 г., Просторен, двустаен апартамент предлагащ възможност за преустройство в тристаен, като разполага със  ..., тел.: 088 21 21 450",088 21 21 450,https://address.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b174229892278915&slink=bt2apy&f1=1,13,2025-03-18 18:02:22.719202,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=bt2apy&f1=1,525
1b173935542927887,252 000 EUR,Продава 2-СТАЕН,"град София, Лагера","76 кв.м, 3-ти ет. от 5, ТЕЦ, Тухла 1953 г., Без комисионна за купувача. Предлага се прекрасен вътрешен, много светъл и топъл, готов за нанасяне  ..., тел.: 0897884302",0897884302,https:None,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b173935542927887&slink=bt2apy&f1=1,8,2025-03-18 18:02:22.719500,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=bt2apy&f1=1,525
1b173943522543479,230 000 EUR,Продава 2-СТАЕН,"град София, Медицинска академия","55 кв.м, ул. Порто Лагос, 5-ти ет. от 7, Тухла 2003 г., Жилищна сграда с разрешение за ползване - акт 16 от 2003г.!!!   Чиста жилищна площ - 55м2 или без об ..., тел.: 0887535374",0887535374,https://upravlenie.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b173943522543479&slink=bt2apy&f1=1,4,2025-03-18 18:02:22.719811,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=bt2apy&f1=1,525
1b174178503567584,239 000 EUR,Продава 2-СТАЕН,"град София, Медицинска академия","59 кв.м, 1-ви ет. от 4, ТЕЦ, Тухла 1966 г., Двустаен апартамент преустроен в тристаен, състоящ се от 2 спални, кухня с трапезария, баня с WC и к ..., тел.: 088 21 21 450",088 21 21 450,https://address.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b174178503567584&slink=bt2apy&f1=1,15,2025-03-18 18:02:22.720111,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=bt2apy&f1=1,525
1b174177972639705,259 000 EUR,Продава 2-СТАЕН,"град София, Стрелбище","80 кв.м, ул. Нишава, 3-ти ет. от 5, ТЕЦ, Тухла 2008 г., Агенция за недвижими имоти 'Твоят Дом', продава ексклузивно обзаведен апартамент, с една спалня, в е ..., тел.: 0884783475",0884783475,https://yourhome.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b174177972639705&slink=bt2apy&f1=1,12,2025-03-18 18:02:22.720386,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=bt2apy&f1=1,525
