listing_id,price,title,location,description,contact_info,agency_url,details_url,num_photos,date_added,offer_type,search_url,total_offers
1b173626614632785,227 000 EUR,Продава 2-СТАЕН,"град София, Иван Вазов","52 кв.м, ул. Балша, 1-ви ет. от 5, Тухла 1977 г., СЛЕД ОСНОВЕН РЕМОНТ !!! НАЙ-ДОБРА ЦЕНА ЗА РАЙОНА !!! НЕПРЕХОДЕН !!!  Двустаен апартамент в един от н ..., тел.: 0875363330",0875363330,https://home2u3.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b173626614632785&slink=blq5my&f1=1,14,2025-01-28 18:02:11.701983,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=blq5my&f1=1,512
1b173626614632785,227 000 EUR,Продава 2-СТАЕН,"град София, Иван Вазов","52 кв.м, ул. Балша, 1-ви ет. от 5, Тухла 1977 г., СЛЕД ОСНОВЕН РЕМОНТ !!! НАЙ-ДОБРА ЦЕНА ЗА РАЙОНА !!! НЕПРЕХОДЕН !!!  Двустаен апартамент в един от н ..., тел.: 0875363330",0875363330,https://home2u3.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b173626614632785&slink=blq5my&f1=1,14,2025-01-28 18:02:11.702719,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=blq5my&f1=1,512
1b173615292241320,370 000 EUR,Продава 2-СТАЕН,"град София, Иван Вазов","80 кв.м, 4-ти ет. от 11, ТЕЦ, СЛЕД ОСНОВЕН РЕМОНТ!  НОВО ОБОРУДВАНЕ И ОБЗАВЕЖДАНЕ!  ДО 'ЮЖЕН ПАРК' И 'НДК'!  'Svetlina Real Estate ..., тел.: 0893006908",0893006908,https://svetlina.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b173615292241320&slink=blq5my&f1=1,13,2025-01-28 18:02:11.703019,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=blq5my&f1=1,512
1b173350411933627,149 500 EUR,Продава 2-СТАЕН,"град София, Лагера","59 кв.м, ул. Житница, 1-ви ет. от 8, Панел 1967 г., Ем Джи Естейт продава двустаен апартамент с площ 59 кв.м., разположен на 1- ви етаж в панелна сграда ..., тел.: 0879252702",0879252702,https://mgestate2020.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b173350411933627&slink=blq5my&f1=1,8,2025-01-28 18:02:11.703320,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=blq5my&f1=1,512
1b173633507297545,170 000 EUR,Продава 2-СТАЕН,"град София, Лагера","64 кв.м, 5-ти ет. от 9, Тухла 2019 г., Агенция за недвижими имоти Калиста Естейт има огромното удоволствие да Ви представи двустаен апартам ..., тел.: 0884765893",0884765893,https://calista_estate.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b173633507297545&slink=blq5my&f1=1,9,2025-01-28 18:02:11.703606,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=blq5my&f1=1,512
1b173203185410018,195 806 EUR,Продава 2-СТАЕН,"град София, Лагера","75 кв.м, ул. Плиска, 3-ти ет. от 7, Тухла 2025 г., Имаме удоволствието да Ви представим прекрасен двустаен апартамент за продажба в нова луксозна сград ..., тел.: 0877008000",0877008000,https://remaxcity.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b173203185410018&slink=blq5my&f1=1,5,2025-01-28 18:02:11.703896,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=blq5my&f1=1,512
1b173759708185992,215 000 EUR,Продава 2-СТАЕН,"град София, Лагера","75 кв.м, ул. Добротица Деспот, 5-ти ет. от 9, ТЕЦ, Тухла 2010 г., НАПРАВЕТЕ ВИРТУАЛНА ВИЗИТА НА АПАРТАМЕНТА. АДРЕСЪТ Е НА СНИМКИТЕ: https://accent.bg/93Прекрасен ..., тел.: 0889477477",0889477477,https://accent.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b173759708185992&slink=blq5my&f1=1,16,2025-01-28 18:02:11.704193,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=blq5my&f1=1,512
1b173806194394154,159 990 EUR,Продава 2-СТАЕН,"град София, Медицинска академия","58 кв.м, 5-ти ет. от 6, ТЕЦ, Тухла 2006 г., Отличен двустаен, обзаведен апартамент, находящ се на ул. Ами Буе, в близост до бул. Ив.Евст.Гешов.  ..., тел.: 0899985438",0899985438,https://realnet_classic.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b173806194394154&slink=blq5my&f1=1,10,2025-01-28 18:02:11.704504,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=blq5my&f1=1,512
1b173737343422406,196 511 EUR,Продава 2-СТАЕН,"град София, Медицинска академия","65 кв.м, 4-ти ет. от 5, ТЕЦ, Тухла 2009 г., Агенция Имотен Център България има удоволствието да ви представи двустаен апартамент в сграда с акт  ..., тел.: 0877050888",0877050888,https://home_center.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b173737343422406&slink=blq5my&f1=1,5,2025-01-28 18:02:11.704798,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=blq5my&f1=1,512
1b173202640059596,196 551 EUR,Продава 2-СТАЕН,"град София, Стрелбище","65 кв.м, 5-ти ет. от 6, ТЕЦ, Тухла 2009 г., Агенция  Имотен Център България   има удоволствието да ви представи двустаен апартамент в сграда с а ..., тел.: 0877050888",0877050888,https://home_center.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b173202640059596&slink=blq5my&f1=1,6,2025-01-28 18:02:11.705086,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=blq5my&f1=1,512
