listing_id,price,title,location,description,contact_info,agency_url,details_url,num_photos,date_added,offer_type,search_url,total_offers
1b173442158314967,170 000 EUR,Продава 2-СТАЕН,"град София, Дианабад","61 кв.м, бул. Д-р Г. М. Димитров, 7-ми ет. от 8, Газ, Тухла 2023 г., ПОСЛЕДЕН АПАРТАМЕНТ НА ДИРЕКТНА ПРОДАЖБА!  2-стаен апартамент в нова сграда на бул. Симеоновско шосе ..., тел.: 0887677426",0887677426,https://luximmo.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b173442158314967&slink=blq5n1&f1=1,10,2025-01-25 06:02:25.427168,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=blq5n1&f1=1,564
1b173442158314967,170 000 EUR,Продава 2-СТАЕН,"град София, Дианабад","61 кв.м, бул. Д-р Г. М. Димитров, 7-ми ет. от 8, Газ, Тухла 2023 г., ПОСЛЕДЕН АПАРТАМЕНТ НА ДИРЕКТНА ПРОДАЖБА!  2-стаен апартамент в нова сграда на бул. Симеоновско шосе ..., тел.: 0887677426",0887677426,https://stolinchev.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b173442158314967&slink=blq5n1&f1=1,10,2025-01-25 06:02:25.427889,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=blq5n1&f1=1,564
1b173762609275061,196 000 EUR,Продава 2-СТАЕН,"град София, Дианабад","70 кв.м, 8-ми ет. от 20, ТЕЦ, Отлично отремонтиран имот в изцяло санирана сграда на комуникативно място в близост до много спирки  ..., тел.: 0898515970",0898515970,https://mitra.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b173762609275061&slink=blq5n1&f1=1,9,2025-01-25 06:02:25.428172,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=blq5n1&f1=1,564
1b173640064190674,225 000 EUR,Продава 2-СТАЕН,"град София, Дианабад","72 кв.м, 3-ти ет. от 5, ТЕЦ, Тухла 2011 г., Агенция Ребус ЕКСКЛУЗИВНО: комфортен 2-стаен апартамент в комплекс ЛОВЕН ПАРК.Комплексът се намира в ..., тел.: 0887077770",0887077770,https://rebus.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b173640064190674&slink=blq5n1&f1=1,10,2025-01-25 06:02:25.428447,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=blq5n1&f1=1,564
1b157294181120037,220 675 EURЦената е без ДДС,Продава 2-СТАЕН,"град София, Изгрев","63 кв.м, 4-ти ет. от 8, ТЕЦ, Тухла 2025 г., ДИРЕКТНО ОТ ИНВЕСТИТОРА !!! Имаме удоволствието да Ви представим първата жилищна сграда в София със  ..., тел.: 0896001707",0896001707,https://harmonygroup.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b157294181120037&slink=blq5n1&f1=1,17,2025-01-25 06:02:25.428731,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=blq5n1&f1=1,564
1b157190704816896,220 675 EURЦената е без ДДС,Продава 2-СТАЕН,"град София, Изгрев","63 кв.м, бул. Драган Цанков, 4-ти ет. от 8, ТЕЦ, Тухла 2025 г., ДИРЕКТНО ОТ ИНВЕСТИТОРА !!! Имаме удоволствието да Ви представим първата жилищна сграда в София със  ..., тел.: 0896001701",0896001701,https://harmonygroup.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b157190704816896&slink=blq5n1&f1=1,17,2025-01-25 06:02:25.429043,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=blq5n1&f1=1,564
1b171819657043260,245 000 EUR,Продава 2-СТАЕН,"град София, Изток","77 кв.м, ул. Атанас Далчев, 7-ми ет. от 8, Лок.отопл., Тухла 2017 г., Амрита Имоти представя на Вашето внимание двустаен апартамент, който към момента е във вид на еднопр ..., тел.: 02404888",02404888,https://amrita.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b171819657043260&slink=blq5n1&f1=1,12,2025-01-25 06:02:25.429321,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=blq5n1&f1=1,564
1b172969562943579,269 000 EUR,Продава 2-СТАЕН,"град София, Изток","72 кв.м, 1-ви ет. от 8, ТЕЦ, Тухла 2010 г., LUXIMMO FINEST ESTATES: www.luximmo.bg Представяме просторен, обзаведен двустаен апартамент за прода ..., тел.: 0884604192",0884604192,https://luximmo.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b172969562943579&slink=blq5n1&f1=1,11,2025-01-25 06:02:25.429587,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=blq5n1&f1=1,564
1b173390728454794,222 000 EUR,Продава 2-СТАЕН,"град София, Хладилника","77 кв.м, 3-ти ет. от 6, ТЕЦ, Тухла 2002 г., Билдинг Бокс предлага за продажба двустаен апартамент с чиста площ 64 кв.м, разположен на трети етаж ..., тел.: 0877734412",0877734412,https://buildingbox.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b173390728454794&slink=blq5n1&f1=1,13,2025-01-25 06:02:25.429870,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=blq5n1&f1=1,564
1b166443216968170,219 321 EURЦената е без ДДС,Продава 2-СТАЕН,"град София, Хладилника","78 кв.м, 4-ти ет. от 5, Тухла 2024 г., Продажби директно от инвеститора, без комисиона за купувача! С Акт 16! Представеният апартамент 20 в ..., тел.: 0882330022",0882330022,https://husestate.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b166443216968170&slink=blq5n1&f1=1,16,2025-01-25 06:02:25.430189,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=blq5n1&f1=1,564
