imotbg_title,imotbg_price,imotbg_listing_id,imotbg_location,imotbg_description,imotbg_contact_info,imotbg_agency_url,imotbg_details_url,imotbg_num_photos,imotbg_date_added,title,price,currency,offer_type,property_type,city,neighborhood,description,contact_info,agency_url,details_url,num_photos,date_added,site,floor,price_per_m2,ref_no
Продава 2-СТАЕН,300 000 EUR,1b173191520062987,"град София, Докторски паметник","78 кв.м, ул. Шейново, 1-ви ет. от 4, ТЕЦ, Тухла 1936 г., Предлагаме Ви отличен апартамент, находящ се в малка тухлена сграда от 40-те години на тихо и комуни ..., тел.: 0896611040",0896611040,https://pro_properties.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b173191520062987&slink=bi18s2&f1=1,15,2025-01-06 18:02:26.781177,Продава 2-СТАЕН,300000,EUR,Продава,PropertyType.DVUSTAEN,град София,Докторски паметник,"78 кв.м, ул. Шейново, 1-ви ет. от 4, ТЕЦ, Тухла 1936 г., Предлагаме Ви отличен апартамент, находящ се в малка тухлена сграда от 40-те години на тихо и комуни ..., тел.: 0896611040",0896611040,https://pro_properties.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b173191520062987&slink=bi18s2&f1=1,15,2025-01-06 18:02:26.781177,Site.IMOTBG,,,1b173191520062987
Продава 2-СТАЕН,300 000 EUR,1b173191520062987,"град София, Докторски паметник","78 кв.м, ул. Шейново, 1-ви ет. от 4, ТЕЦ, Тухла 1936 г., Предлагаме Ви отличен апартамент, находящ се в малка тухлена сграда от 40-те години на тихо и комуни ..., тел.: 0896611040",0896611040,https://none/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b173191520062987&slink=bi18s2&f1=1,15,2025-01-06 18:02:26.781990,Продава 2-СТАЕН,300000,EUR,Продава,PropertyType.DVUSTAEN,град София,Докторски паметник,"78 кв.м, ул. Шейново, 1-ви ет. от 4, ТЕЦ, Тухла 1936 г., Предлагаме Ви отличен апартамент, находящ се в малка тухлена сграда от 40-те години на тихо и комуни ..., тел.: 0896611040",0896611040,https://none/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b173191520062987&slink=bi18s2&f1=1,15,2025-01-06 18:02:26.781990,Site.IMOTBG,,,1b173191520062987
Продава 2-СТАЕН,310 000 EUR,1b172129722757947,"град София, Докторски паметник","78 кв.м, 1-ви ет. от 5, ТЕЦ, Тухла 1965 г.,   Ексклузивен имот!   Ключ за огледи!  Продава  двустаен, тухлен апартамент, бул.,,Евлоги  Георгиев' ..., тел.: 0888426291",0888426291,https://pro_properties.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b172129722757947&slink=bi18s2&f1=1,13,2025-01-06 18:02:26.782333,Продава 2-СТАЕН,310000,EUR,Продава,PropertyType.DVUSTAEN,град София,Докторски паметник,"78 кв.м, 1-ви ет. от 5, ТЕЦ, Тухла 1965 г.,   Ексклузивен имот!   Ключ за огледи!  Продава  двустаен, тухлен апартамент, бул.,,Евлоги  Георгиев' ..., тел.: 0888426291",0888426291,https://pro_properties.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b172129722757947&slink=bi18s2&f1=1,13,2025-01-06 18:02:26.782333,Site.IMOTBG,,,1b172129722757947
Продава 2-СТАЕН,245 000 EUR,1b172969562943579,"град София, Изток","72 кв.м, 1-ви ет. от 8, ТЕЦ, Тухла 2010 г., LUXIMMO FINEST ESTATES: www.luximmo.bg Представяме просторен, обзаведен двустаен апартамент за прода ..., тел.: 0884604192",0884604192,https://luximmo.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b172969562943579&slink=bi18s2&f1=1,11,2025-01-06 18:02:26.782641,Продава 2-СТАЕН,245000,EUR,Продава,PropertyType.DVUSTAEN,град София,Изток,"72 кв.м, 1-ви ет. от 8, ТЕЦ, Тухла 2010 г., LUXIMMO FINEST ESTATES: www.luximmo.bg Представяме просторен, обзаведен двустаен апартамент за прода ..., тел.: 0884604192",0884604192,https://luximmo.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b172969562943579&slink=bi18s2&f1=1,11,2025-01-06 18:02:26.782641,Site.IMOTBG,,,1b172969562943579
Продава 2-СТАЕН,144 999 EUR,1b173461600031474,"град София, Оборище","62 кв.м, 2-ри ет. от 7, Тухла 1970 г., СРЕДЕН ЕТАЖ !!! ВЪТРЕШЕН !!! ТУХЛА !!!  Home2U представя на Вашето внимание двустайно жилище, на сре ..., тел.: 0875363330",0875363330,https://home2um.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b173461600031474&slink=bi18s2&f1=1,6,2025-01-06 18:02:26.782930,Продава 2-СТАЕН,144999,EUR,Продава,PropertyType.DVUSTAEN,град София,Оборище,"62 кв.м, 2-ри ет. от 7, Тухла 1970 г., СРЕДЕН ЕТАЖ !!! ВЪТРЕШЕН !!! ТУХЛА !!!  Home2U представя на Вашето внимание двустайно жилище, на сре ..., тел.: 0875363330",0875363330,https://home2um.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b173461600031474&slink=bi18s2&f1=1,6,2025-01-06 18:02:26.782930,Site.IMOTBG,,,1b173461600031474
Продава 2-СТАЕН,184 999 EUR,1b173589523979019,"град София, Оборище","60 кв.м, 2-ри ет. от 5, Тухла 2007 г., Ключ в агенцията!Огледи възможни всеки ден! Агенция РЕстейт 1119 предлага за продажба двустаен апарт ..., тел.: 0898691119",0898691119,https://none/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b173589523979019&slink=bi18s2&f1=1,,2025-01-06 18:02:26.783234,Продава 2-СТАЕН,184999,EUR,Продава,PropertyType.DVUSTAEN,град София,Оборище,"60 кв.м, 2-ри ет. от 5, Тухла 2007 г., Ключ в агенцията!Огледи възможни всеки ден! Агенция РЕстейт 1119 предлага за продажба двустаен апарт ..., тел.: 0898691119",0898691119,https://none/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b173589523979019&slink=bi18s2&f1=1,,2025-01-06 18:02:26.783234,Site.IMOTBG,,,1b173589523979019
Продава 2-СТАЕН,184 999 EUR,1b173589508533972,"град София, Оборище","60 кв.м, 2-ри ет. от 5, Тухла 2007 г., Ключ в агенцията!Огледи възможни всеки ден! Агенция РЕстейт 1119 предлага за продажба двустаен апарт ..., тел.: 0898691119",0898691119,https://none/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b173589508533972&slink=bi18s2&f1=1,,2025-01-06 18:02:26.783567,Продава 2-СТАЕН,184999,EUR,Продава,PropertyType.DVUSTAEN,град София,Оборище,"60 кв.м, 2-ри ет. от 5, Тухла 2007 г., Ключ в агенцията!Огледи възможни всеки ден! Агенция РЕстейт 1119 предлага за продажба двустаен апарт ..., тел.: 0898691119",0898691119,https://none/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b173589508533972&slink=bi18s2&f1=1,,2025-01-06 18:02:26.783567,Site.IMOTBG,,,1b173589508533972
Продава 2-СТАЕН,185 000 EUR,1b173615761836115,"град София, Оборище","60 кв.м, 2-ри ет. от 5, Тухла 2007 г., LUXIMMO FINEST ESTATES: www.luximmo.bg Представяме двустаен апартамент за продажба в кв. 'Оборищ ..., тел.: 0884171328",0884171328,https://luximmo.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b173615761836115&slink=bi18s2&f1=1,12,2025-01-06 18:02:26.783891,Продава 2-СТАЕН,185000,EUR,Продава,PropertyType.DVUSTAEN,град София,Оборище,"60 кв.м, 2-ри ет. от 5, Тухла 2007 г., LUXIMMO FINEST ESTATES: www.luximmo.bg Представяме двустаен апартамент за продажба в кв. 'Оборищ ..., тел.: 0884171328",0884171328,https://luximmo.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b173615761836115&slink=bi18s2&f1=1,12,2025-01-06 18:02:26.783891,Site.IMOTBG,,,1b173615761836115
Продава 2-СТАЕН,185 000 EUR,1b173481985512814,"град София, Оборище","60 кв.м, 2-ри ет. от 5, Тухла 2007 г., Ключ в агенцията!Огледи възможни всеки ден! Агенция РЕстейт 1119 предлага за продажба двустаен апарт ..., тел.: 0898691119",0898691119,https://none/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b173481985512814&slink=bi18s2&f1=1,12,2025-01-06 18:02:26.784185,Продава 2-СТАЕН,185000,EUR,Продава,PropertyType.DVUSTAEN,град София,Оборище,"60 кв.м, 2-ри ет. от 5, Тухла 2007 г., Ключ в агенцията!Огледи възможни всеки ден! Агенция РЕстейт 1119 предлага за продажба двустаен апарт ..., тел.: 0898691119",0898691119,https://none/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b173481985512814&slink=bi18s2&f1=1,12,2025-01-06 18:02:26.784185,Site.IMOTBG,,,1b173481985512814
Продава 2-СТАЕН,185 000 EUR,1b173486650863812,"град София, Оборище","60 кв.м, 2-ри ет. от 5, Тухла 2007 г., Ключ в агенцията!Огледи възможни всеки ден! Агенция РЕстейт 1119 предлага за продажба двустаен апарт ..., тел.: 0898691119",0898691119,https://none/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b173486650863812&slink=bi18s2&f1=1,12,2025-01-06 18:02:26.784528,Продава 2-СТАЕН,185000,EUR,Продава,PropertyType.DVUSTAEN,град София,Оборище,"60 кв.м, 2-ри ет. от 5, Тухла 2007 г., Ключ в агенцията!Огледи възможни всеки ден! Агенция РЕстейт 1119 предлага за продажба двустаен апарт ..., тел.: 0898691119",0898691119,https://none/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b173486650863812&slink=bi18s2&f1=1,12,2025-01-06 18:02:26.784528,Site.IMOTBG,,,1b173486650863812
Продава 2-СТАЕН,205 000 EUR,1b172785950689638,"град София, Оборище","76 кв.м, 2-ри ет. от 5, ТЕЦ, Тухла 2004 г., Локация: на 6 мин. от Президентството, ул. Цар Симеон и ул. Будапеща, дневна с к. бокс и трапезария  ..., тел.: 0887921557",0887921557,https://none/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b172785950689638&slink=bi18s2&f1=1,9,2025-01-06 18:02:26.784849,Продава 2-СТАЕН,205000,EUR,Продава,PropertyType.DVUSTAEN,град София,Оборище,"76 кв.м, 2-ри ет. от 5, ТЕЦ, Тухла 2004 г., Локация: на 6 мин. от Президентството, ул. Цар Симеон и ул. Будапеща, дневна с к. бокс и трапезария  ..., тел.: 0887921557",0887921557,https://none/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b172785950689638&slink=bi18s2&f1=1,9,2025-01-06 18:02:26.784849,Site.IMOTBG,,,1b172785950689638
Продава 2-СТАЕН,215 000 EUR,1b173271597731255,"град София, Оборище","74 кв.м, 2-ри ет. от 6, Тухла 2011 г., Home Life Point има удоволствието да Ви представи завършен двустаен апартамент с чиста застроена пло ..., тел.: 0877488048",0877488048,https://homelifebulgaria.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b173271597731255&slink=bi18s2&f1=1,17,2025-01-06 18:02:26.785172,Продава 2-СТАЕН,215000,EUR,Продава,PropertyType.DVUSTAEN,град София,Оборище,"74 кв.м, 2-ри ет. от 6, Тухла 2011 г., Home Life Point има удоволствието да Ви представи завършен двустаен апартамент с чиста застроена пло ..., тел.: 0877488048",0877488048,https://homelifebulgaria.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b173271597731255&slink=bi18s2&f1=1,17,2025-01-06 18:02:26.785172,Site.IMOTBG,,,1b173271597731255
Продава 2-СТАЕН,211 488 EURЦената е без ДДС,1b166443216968170,"град София, Хладилника","78 кв.м, 3-ти ет. от 5, Тухла 2024 г., Продажби директно от инвеститора, без комисиона за купувача! С Акт 16! Представеният апартамент 14 в ..., тел.: 0882330022",0882330022,https://husestate.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b166443216968170&slink=bi18s2&f1=1,16,2025-01-06 18:02:26.785465,Продава 2-СТАЕН,211488,EUR,Продава,PropertyType.DVUSTAEN,град София,Хладилника,"78 кв.м, 3-ти ет. от 5, Тухла 2024 г., Продажби директно от инвеститора, без комисиона за купувача! С Акт 16! Представеният апартамент 14 в ..., тел.: 0882330022",0882330022,https://husestate.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b166443216968170&slink=bi18s2&f1=1,16,2025-01-06 18:02:26.785465,Site.IMOTBG,,,1b166443216968170
Продава 3-СТАЕН,400 377 EUR,1c173382483370044,"град София, Докторски паметник","111 кв.м, 6-ти ет. от 7, ТЕЦ, Тухла 2026 г., LUXIMMO FINEST ESTATES: www.luximmo.bg Представяме Ви тристаен апартамент за продажба в новострояща  ..., тел.: 0882817580",0882817580,https://luximmo.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c173382483370044&slink=bi18s2&f1=1,6,2025-01-06 18:02:26.785754,Продава 3-СТАЕН,400377,EUR,Продава,PropertyType.TRISTAEN,град София,Докторски паметник,"111 кв.м, 6-ти ет. от 7, ТЕЦ, Тухла 2026 г., LUXIMMO FINEST ESTATES: www.luximmo.bg Представяме Ви тристаен апартамент за продажба в новострояща  ..., тел.: 0882817580",0882817580,https://luximmo.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c173382483370044&slink=bi18s2&f1=1,6,2025-01-06 18:02:26.785754,Site.IMOTBG,,,1c173382483370044
