site,search_url,details_url,price,original_currency,price_per_m2,city,neighborhood,offer_type,property_type,area,floor,total_floors,raw_title,raw_description,agency,agency_url,num_photos,ref_no,date_time_added,total_offers,fingerprint_hash
imotbg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,https://www.imot.bg/obiava-1s176929273205101-prodava-zemedelska-zemya-oblast-varna-gr-ignatievo,5100.0,EUR,,Игнатиево,Област Варна,продава,земя,,,,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"Нива, кат. 3, с Аренден договор до 26.11.2026 г. и рента 75 €/год., 3 дка, ЕКСКЛУЗИВ - ПРЕДЛАГАМЕ ЗА ПРОДАЖБА, земя гр. Игнатиево. Имота е 3дка,с правоъгълна форма. Обработвае ..., тел.: 0876716939",СЕВЕРОИЗТОЧНИ ИМОТИ АТИЛА 2021,https://seviztatila.imot.bg,4.0,1,2026-02-06 18:13:50.628091,580,76635e99100fe8ce7ea70e1b1ec1c662
imotbg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,https://www.imot.bg/obiava-1s176104338427563-prodava-zemedelska-zemya-oblast-lovech-gr-teteven,,,,Тетевен,Област Ловеч,продава,земя,,,,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"Нива, кат. 3, 74700 дка, Поземлен имот в землището на с. Гложене - община Тетевен.  Състоящ се от: 45.000 дка - ДЪРВОПРОИЗВОД ..., тел.: 0888839516",АНИМА-М,https://anima_m.imot.bg,,1,2026-02-06 18:13:50.628091,580,5dd79ee8650c67ce742ed428d047fdf7
imotbg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,https://www.imot.bg/obiava-1s171865551800073-prodava-zemedelska-zemya-oblast-varna-s-dyulino,358211.0,EUR,,Дюлино,Област Варна,продава,земя,,,,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"Нива, кат. 3, 2.002 дка, ЕКСКЛУЗИВ-Предлагаме, за продажба зем. Земя, с. Дюлино. Земята е, с площ 2дка.Имота граничи, с къщит ..., тел.: 0876716939",СЕВЕРОИЗТОЧНИ ИМОТИ АТИЛА 2021,https://seviztatila.imot.bg,8.0,1,2026-02-06 18:13:50.628091,580,120859df42c2ccb5e9246a4c534c7372
imotbg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,https://www.imot.bg/obiava-1s173987803138884-prodava-zemedelska-zemya-oblast-veliko-tarnovo-s-byala-reka,6000.0,EUR,0.87,Бяла река,Област Велико Търново,продава,земя,6901.0,,,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"Овощна градина, кат. 3, 10 дка, 1.Овошна градина с площ от 6901кв.м., находяща се в местността  Какуля 02 , с идентификатор   07661. ..., тел.: 0887 /573 633",АКЦЕНТИ ПРОПЪРТИС,https://accents.imot.bg,,1,2026-02-06 18:13:50.628091,580,0b074d25f625f2eaa6b07de415b4b012
imotbg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,https://www.imot.bg/obiava-1s176483656670183-prodava-zemedelska-zemya-oblast-vratsa-s-popitsa,30000.0,EUR,,Попица,Област Враца,продава,земя,,,,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"Нива, кат. 3, 21 дка, Агенция Теменуга предлага за продажба нива 21,5дка, 3 категория в землището на с Попица община Бяла  ..., тел.: 0888916439",АГЕНЦИЯ 'ТЕМЕНУГА' НЕДВИЖИМИ ИМОТИ,https://temenuga.imot.bg,,1,2026-02-06 18:13:50.628091,580,1fcaacc25d04f5b9d4fec6529e800e5f
imotbg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,https://www.imot.bg/obiava-1s175636549416627-prodava-zemedelska-zemya-oblast-dobrich-gr-tervel-voynikovo,6033244.0,EUR,,Тервел,Област Добрич,продава,земя,,,,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"Нива, кат. 3, с Аренден договор до 10.11.2025 г. и рента 51 €/год., 40 дка, Войниково, Адрес недвижими имоти- Добрич продава 40дк с изтичащ аренден договор в землището на с.Войниково Цена ..., тел.: 0888717813",АДРЕС НЕДВИЖИМИ ИМОТИ - ДОБРИЧ,https://address_dobrich.imot.bg,,1,2026-02-06 18:13:50.628091,580,2e527322d532bdadbd0794e19bcb30ed
imotbg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,https://www.imot.bg/obiava-1s176915078816962-prodava-zemedelska-zemya-oblast-pazardzhik-gr-panagyurishte-m-radulitsa,,,,Панагюрище,Област Пазарджик,продава,земя,,,,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"Гори и храсти в земеделска земя, кат. 1, 8 дка, м. Радулица, В землищата на гр.Панагюрище , в местността  Радулица   се продава залесен с почти само иглолистна д ..., тел.: 0899193182",ВАРИАНТ,https://variant_pan.imot.bg,,1,2026-02-06 18:13:50.628091,580,a778f0b867aa7aeaf93e33200163966e
imotbg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,https://www.imot.bg/obiava-1s168934860560961-prodava-zemedelska-zemya-oblast-pernik-s-studena,210000.0,EUR,30.0,Студена,Област Перник,продава,земя,7000.0,,,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"Ливада, кат. 3, 7 дка, РЕАЛНА ОФЕРТА!!! НА ВНИМАНИЕТО ВИ ПРЕДЛАГАМЕ ЗЕМЕДЕЛСКА ЗЕМЯ РАВНА 7000кв.м, В НЕПОСРЕДСТВЕНА БЛИЗОС ..., тел.: 0878414123",ЕЛИТ-КОМЕРС-122,https://elitkomers122.imot.bg,,1,2026-02-06 18:13:50.628091,580,03154fd081c399e0a2208e51355b009f
imotbg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,https://www.imot.bg/obiava-1s176882482692772-prodava-zemedelska-zemya-oblast-plovdiv-gr-plovdiv,283500.0,EUR,,Пловдив,Област Пловдив,продава,земя,,,,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"Нива, кат. 3, 15 дка, Агенция TRIVIUM ESTATE представя:  За продажба земеделска земя с площ 15.750 дка, разположена на тре ..., тел.: 0896748861",ТРИВИУМ ЕСТЕЙТ,https://trivium.imot.bg,,1,2026-02-06 18:13:50.628091,580,5e615e8cc4d047b01ba812c4f120519d
imotbg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,https://www.imot.bg/obiava-1s171396663908966-prodava-zemedelska-zemya-oblast-plovdiv-s-brestnik,38000.0,EUR,,Брестник,Област Пловдив,продава,земя,,,,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"Овощна градина, кат. 3, 2 дка, Оферта 81618. Околовръстен път юг, в землището на Брестник, местост Чиирите, земеделски имот 2 000 к ..., тел.: 0893 568 644",РИМЕКС ИМОТИ,https://rimex.imot.bg,2.0,1,2026-02-06 18:13:50.628091,580,904968f6d5b3031635c105a8eaadaa0f
